2017-09-20 15:23:41,165 [main] WARN  -.-.-.-.SphereParser  - Data from listStringData[2] is not correct and string was not parsed
2017-09-20 15:23:41,168 [main] WARN  -.-.-.-.SphereParser  - Data from listStringData[3] is not correct and string was not parsed
2017-09-20 15:23:41,169 [main] WARN  -.-.-.-.SphereParser  - Data from listStringData[4] is not correct and string was not parsed
2017-09-20 15:23:41,171 [main] INFO  -.-.-.-.SphereParser  - Number of 8 were parsed and added to intList
2017-09-20 15:23:41,180 [main] INFO  -.-.-.-.SphereObserver  - Singeltone SphereObserver was created
2017-09-20 15:23:41,230 [main] INFO  -.-.-.-.Creator  - Number of 8 were created and added to sphereList
2017-09-20 15:24:08,114 [main] INFO  -.-.-.-.SphereReader  - Number of 11 were read and added to stringList
2017-09-20 15:24:08,125 [main] WARN  -.-.-.-.SphereParser  - Data from listStringData[2] is not correct and string was not parsed
2017-09-20 15:24:08,126 [main] WARN  -.-.-.-.SphereParser  - Data from listStringData[3] is not correct and string was not parsed
2017-09-20 15:24:08,128 [main] WARN  -.-.-.-.SphereParser  - Data from listStringData[4] is not correct and string was not parsed
2017-09-20 15:24:08,132 [main] INFO  -.-.-.-.SphereParser  - Number of 8 were parsed and added to intList
2017-09-20 15:24:08,138 [main] INFO  -.-.-.-.SphereObserver  - Singeltone SphereObserver was created
2017-09-20 15:24:08,140 [main] INFO  -.-.-.-.Creator  - Number of 8 were created and added to sphereList
2017-09-20 15:25:42,954 [main] INFO  -.-.-.-.SphereReader  - Number of 11 were read and added to stringList
2017-09-20 15:25:43,029 [main] WARN  -.-.-.-.SphereParser  - Data from listStringData[2] is not correct and string was not parsed
2017-09-20 15:25:43,031 [main] WARN  -.-.-.-.SphereParser  - Data from listStringData[3] is not correct and string was not parsed
2017-09-20 15:25:43,033 [main] WARN  -.-.-.-.SphereParser  - Data from listStringData[4] is not correct and string was not parsed
2017-09-20 15:25:43,034 [main] INFO  -.-.-.-.SphereParser  - Number of 8 were parsed and added to intList
2017-09-20 15:25:43,042 [main] INFO  -.-.-.-.SphereObserver  - Singeltone SphereObserver was created
2017-09-20 15:25:43,044 [main] INFO  -.-.-.-.Creator  - Number of 8 were created and added to sphereList
2017-09-20 15:27:18,076 [main] INFO  -.-.-.-.SphereReader  - Number of 11 were read and added to stringList
2017-09-20 15:27:18,136 [main] WARN  -.-.-.-.SphereParser  - Data from listStringData[2] is not correct and string was not parsed
2017-09-20 15:27:18,138 [main] WARN  -.-.-.-.SphereParser  - Data from listStringData[3] is not correct and string was not parsed
2017-09-20 15:27:18,140 [main] WARN  -.-.-.-.SphereParser  - Data from listStringData[4] is not correct and string was not parsed
2017-09-20 15:27:18,142 [main] INFO  -.-.-.-.SphereParser  - Number of 8 were parsed and added to intList
2017-09-20 15:27:18,157 [main] INFO  -.-.-.-.SphereObserver  - Singeltone SphereObserver was created
2017-09-20 15:27:18,158 [main] INFO  -.-.-.-.Creator  - Number of 8 were created and added to sphereList
2017-09-20 15:27:42,514 [main] INFO  -.-.-.-.SphereReader  - Number of 11 were read and added to stringList
2017-09-20 15:27:42,524 [main] WARN  -.-.-.-.SphereParser  - Data from listStringData[2] is not correct and string was not parsed
